drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,rank_720,evidence
RTGDFNSFWBGLEC-SYZQJQIISA-N,mycophenolate mofetil,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,122412,LYVE1,-5.789344,-6.012039,94,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XEDHVZKDSYZQBF-UHFFFAOYSA-N,lasmiditan,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,97320,LYVE1,-6.184486,-6.035788,95,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WIJZXSAJMHAVGX-DHLKQENFSA-N,ivosidenib,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,238401,LYVE1,-6.409871,-6.0657063,96,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DMNOVGJWPASQDL-OAQYLSRUSA-N,oliceridine,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,156742,LYVE1,-6.2746673,-6.078922,97,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XXSMGPRMXLTPCZ-UHFFFAOYSA-N,hydroxychloroquine,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,64656,LYVE1,-6.003126,-6.085732,98,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,cannabidiol,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,3685,LYVE1,-5.8393593,-6.123918,99,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SNIOPGDIGTZGOP-UHFFFAOYSA-N,nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],298445,LYVE1,-5.920772,-6.1419926,100,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HTIQEAQVCYTUBX-KRWDZBQOSA-N,levamlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,68471,LYVE1,-6.6529665,-6.146918,101,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YQEZLKZALYSWHR-ZDUSSCGKSA-N,esketamine,CN[C@]1(c2ccccc2Cl)CCCCC1=O,108103,LYVE1,-6.529981,-6.2114825,102,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DWRIJNIPBUFCQS-DQEYMECFSA-N,elinzanetant,Cc1cc(F)ccc1-c1cc(N2C[C@H]3COCCN3C[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,186997,LYVE1,-5.9633656,-6.218576,103,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NEMGRZFTLSKBAP-LBPRGKRZSA-N,safinamide,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,172080,LYVE1,-5.901591,-6.2301927,104,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,253713,LYVE1,-5.8167586,-6.2681246,105,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VPMRSLWWUXNYRY-PJCFOSJUSA-N,benzhydrocodone,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,150303,LYVE1,-6.8355536,-6.319859,106,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HPNSFSBZBAHARI-RUDMXATFSA-N,mycophenolate mofetil,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,122411,LYVE1,-6.101612,-6.323537,107,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
USZAGAREISWJDP-UHFFFAOYSA-N,crisaborole,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,237107,LYVE1,-6.9808197,-6.3472104,108,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XKLMZUWKNUAPSZ-UHFFFAOYSA-N,ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,156314,LYVE1,-5.9575458,-6.351053,109,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GJPICJJJRGTNOD-UHFFFAOYSA-N,bosentan,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,156338,LYVE1,-6.130489,-6.4130435,110,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QYSXJUFSXHHAJI-YRZJJWOYSA-N,cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4293,LYVE1,-6.571753,-6.4138036,111,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NBRBXGKOEOGLOI-UHFFFAOYSA-N,dasabuvir,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,122249,LYVE1,-6.57419,-6.5112224,112,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FDTZUTSGGSRHQF-UHFFFAOYSA-N,nitazoxanide,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,281350,LYVE1,-6.370227,-6.5333543,113,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JKVNJTYHRABHIY-WXVUKLJWSA-N,benzgalantamine,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,150327,LYVE1,-6.519937,-6.5502205,114,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FELGMEQIXOGIFQ-UHFFFAOYSA-N,ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,214242,LYVE1,-7.250714,-6.560311,115,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XUFQPHANEAPEMJ-UHFFFAOYSA-N,famotidine,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,240144,LYVE1,-6.220592,-6.5768723,116,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FKENQMMABCRJMK-RITPCOANSA-N,sulbactam,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,45088,LYVE1,-5.934046,-6.6188507,117,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BLJRIMJGRPQVNF-JTQLQIEISA-N,timolol,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,22722,LYVE1,-6.125255,-6.6253486,118,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NYNZQNWKBKUAII-KBXCAEBGSA-N,larotrectinib,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,280919,LYVE1,-9.555493,-6.67458,119,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FWYSMLBETOMXAG-QHCPKHFHSA-N,letermovir,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,153421,LYVE1,-6.1132426,-6.687183,120,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PBAPPPCECJKMCM-IBGZPJMESA-N,mirabegron,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,256885,LYVE1,-6.8231716,-6.703471,121,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OFZJKCQENFPZBH-UHFFFAOYSA-N,avatrombopag,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,280979,LYVE1,-6.4073734,-6.7228613,122,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CTRLABGOLIVAIY-UHFFFAOYSA-N,oxcarbazepine,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,241668,LYVE1,-5.9046426,-6.7412877,123,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JOLJIIDDOBNFHW-UHFFFAOYSA-N,xanomeline,CCCCCCOc1nsnc1C1=CCCN(C)C1,55602,LYVE1,-6.4532704,-6.752596,124,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IQFYYKKMVGJFEH-CSMHCCOUSA-N,telbivudine,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,206443,LYVE1,-6.264509,-6.767744,125,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GGCSSNBKKAUURC-UHFFFAOYSA-N,sufentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,49365,LYVE1,-8.085157,-6.775767,126,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MVRHVFSOIWFBTE-INIZCTEOSA-N,elexacaftor,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,215213,LYVE1,-5.9374585,-6.778287,127,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XAYGBKHKBBXDAK-UHFFFAOYSA-N,mitapivat,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,287861,LYVE1,-6.687523,-6.798996,128,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DCOPUUMXTXDBNB-UHFFFAOYSA-N,diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,283764,LYVE1,-6.2713966,-6.825445,129,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LUMKNAVTFCDUIE-VHXPQNKSSA-N,ospemifene,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,303417,LYVE1,-7.337702,-6.864021,130,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SGUAFYQXFOLMHL-UHFFFAOYSA-N,labetalol,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,39977,LYVE1,-6.1945662,-6.865253,131,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GFHAXPJGXSQLPT-VIFPVBQESA-N,cenobamate,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,241850,LYVE1,-6.419528,-6.865937,132,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LCQLHJZYVOQKHU-VKHMYHEASA-N,carglumic acid,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,241699,LYVE1,-6.117718,-6.8844175,133,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,286598,LYVE1,-7.029116,-6.8862023,134,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WXXSNCNJFUAIDG-UHFFFAOYSA-N,riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,111014,LYVE1,-6.540633,-6.9044094,135,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DOUYETYNHWVLEO-UHFFFAOYSA-N,imiquimod,CC(C)Cn1cnc2c(N)nc3ccccc3c21,32549,LYVE1,-6.3322144,-6.980766,136,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PJDFLNIOAUIZSL-UHFFFAOYSA-N,vigabatrin,C=CC(N)CCC(=O)O,11011,LYVE1,-6.344855,-6.9850817,137,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OFCNXPDARWKPPY-UHFFFAOYSA-N,allopurinol,O=c1nc[nH]c2[nH]ncc12,302101,LYVE1,-6.4758396,-6.99172,138,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BQEJAAIPKDQEPV-MXHGPKCJSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52784,LYVE1,-8.410348,-7.0148478,139,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MEZLKOACVSPNER-GFCCVEGCSA-N,selegiline,C#CCN(C)[C@H](C)Cc1ccccc1,730,LYVE1,-7.1021414,-7.021065,140,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CJBJHOAVZSMMDJ-HEXNFIEUSA-N,darunavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,30517,LYVE1,-6.9962325,-7.0375433,141,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XMAYWYJOQHXEEK-ZEQKJWHPSA-N,ketoconazole,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,15628,LYVE1,-6.622477,-7.0646777,142,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HAYYBYPASCDWEQ-UHFFFAOYSA-N,entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,100411,LYVE1,-8.98577,-7.088628,143,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YMDXZJFXQJVXBF-STHAYSLISA-N,fosfomycin,C[C@@H]1O[C@@H]1P(=O)(O)O,169806,LYVE1,-6.470537,-7.097852,144,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HWXVIOGONBBTBY-ONEGZZNKSA-N,pacritinib,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,3427,LYVE1,-8.498991,-7.099048,145,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MBBCVAKAJPKAKM-UHFFFAOYSA-N,lomitapide,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,268912,LYVE1,-6.357726,-7.1047406,146,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PCOBBVZJEWWZFR-UHFFFAOYSA-N,ezogabine,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,69848,LYVE1,-6.6388426,-7.136735,147,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OZGNYLLQHRPOBR-DHZHZOJOSA-N,naftifine,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,92993,LYVE1,-6.796555,-7.1375017,148,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LEBVLXFERQHONN-UHFFFAOYSA-N,bupivacaine,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,56498,LYVE1,-7.3041143,-7.1555967,149,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UFSKUSARDNFIRC-UHFFFAOYSA-N,lumacaftor,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,196977,LYVE1,-6.830559,-7.195846,150,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,211749,LYVE1,-7.0098195,-7.2172623,151,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BNRNXUUZRGQAQC-UHFFFAOYSA-N,sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,62138,LYVE1,-7.38326,-7.235013,152,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CGIGDMFJXJATDK-UHFFFAOYSA-N,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,150070,LYVE1,-6.622292,-7.2778225,153,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JCCNYMKQOSZNPW-UHFFFAOYSA-N,loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,69505,LYVE1,-6.6152754,-7.28074,154,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QCHFTSOMWOSFHM-WPRPVWTQSA-N,pilocarpine,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,77416,LYVE1,-6.8719397,-7.291788,155,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XZWYZXLIPXDOLR-UHFFFAOYSA-N,metformin,CN(C)C(=N)NC(=N)N,87976,LYVE1,-6.506953,-7.3161063,156,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CSKDFZIMJXRJGH-VWLPUNTISA-N,tecovirimat,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,272865,LYVE1,-6.6078396,-7.329607,157,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MVGWUTBTXDYMND-QGZVFWFLSA-N,etrasimod,O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,283591,LYVE1,-6.6018715,-7.3359966,158,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PYZRQGJRPPTADH-UHFFFAOYSA-N,lamotrigine,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,260451,LYVE1,-6.337127,-7.381691,159,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OGQICQVSFDPSEI-UHFFFAOYSA-N,tazarotene,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,70722,LYVE1,-7.193372,-7.3962297,160,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JWHYSEDOYMYMNM-QGZVFWFLSA-N,seladelpar,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,72354,LYVE1,-7.125006,-7.400112,161,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BMGQWWVMWDBQGC-IIFHNQTCSA-N,midostaurin,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,121491,LYVE1,-11.291108,-7.443684,162,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
INJOMKTZOLKMBF-UHFFFAOYSA-N,guanfacine,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,239820,LYVE1,-7.202457,-7.4539037,163,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XIQVNETUBQGFHX-UHFFFAOYSA-N,oxybutynin,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,63327,LYVE1,-7.122974,-7.5212374,164,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BMPDWHIDQYTSHX-AWEZNQCLSA-N,eslicarbazepine,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,241671,LYVE1,-6.758189,-7.53026,165,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,252066,LYVE1,-7.8828506,-7.532147,166,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HUNGUWOZPQBXGX-UHFFFAOYSA-N,tirbanibulin,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,266351,LYVE1,-6.8236246,-7.5512714,167,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GKCBAIGFKIBETG-UHFFFAOYSA-N,tetracaine,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,56907,LYVE1,-7.083288,-7.5676084,168,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QTGIAADRBBLJGA-UHFFFAOYSA-N,articaine,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,59423,LYVE1,-7.2724915,-7.5770297,169,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DCCSDBARQIPTGU-HSZRJFAPSA-N,fesoterodine,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,29506,LYVE1,-7.080821,-7.5824566,170,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,211035,LYVE1,-10.106095,-7.647092,171,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
AEXFXNFMSAAELR-RXVVDRJESA-N,brensocatib,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,219984,LYVE1,-9.189226,-7.6559944,172,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LUKZNWIVRBCLON-GXOBDPJESA-N,ciclesonide,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,29486,LYVE1,-9.253737,-7.6666737,173,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,24244,LYVE1,-6.6738887,-7.6809363,174,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FIVSJYGQAIEMOC-ZGNKEGEESA-N,rolapitant,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,166664,LYVE1,-7.912428,-7.718726,175,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IPOKCKJONYRRHP-FMQUCBEESA-N,balsalazide,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,282610,LYVE1,-7.316017,-7.7518,176,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DKULOVKANLVDEA-UHFFFAOYSA-N,aprocitentan,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,248793,LYVE1,-7.0754366,-7.8132377,177,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QZFHIXARHDBPBY-UHFFFAOYSA-N,vericiguat,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,111464,LYVE1,-7.386834,-7.8227987,178,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SFNSLLSYNZWZQG-VQIMIIECSA-N,glasdegib,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,101335,LYVE1,-7.8674254,-7.8248754,179,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,56090,LYVE1,-7.306425,-7.869451,180,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UJVDJAPJQWZRFR-DHIUTWEWSA-N,macimorelin,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,26477,LYVE1,-7.563737,-7.8734345,181,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OEXHQOGQTVQTAT-JRNQLAHRSA-N,ipratropium,CC(C)[N@@+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,37140,LYVE1,-7.1853123,-7.889266,182,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UHTHHESEBZOYNR-UHFFFAOYSA-N,vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,133267,LYVE1,-9.521717,-7.893243,183,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HPHUVLMMVZITSG-LURJTMIESA-N,levetiracetam,CC[C@@H](C(N)=O)N1CCCC1=O,76517,LYVE1,-6.9763117,-7.933566,184,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HBOMLICNUCNMMY-XLPZGREQSA-N,zidovudine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,206482,LYVE1,-7.0668364,-7.9432993,185,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MAEIEVLCKWDQJH-UHFFFAOYSA-N,bumetanide,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,56899,LYVE1,-7.8092446,-8.002586,186,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,37246,LYVE1,-7.1388297,-8.0033245,187,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
URKOMYMAXPYINW-UHFFFAOYSA-N,quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,303382,LYVE1,-7.5406,-8.017773,188,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FDLYAMZZIXQODN-UHFFFAOYSA-N,olaparib,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,287171,LYVE1,-7.2314367,-8.019183,189,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OYTKINVCDFNREN-UHFFFAOYSA-N,amifampridine,Nc1ccncc1N,256404,LYVE1,-7.5732245,-8.104219,190,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
AURFZBICLPNKBZ-SYBPFIFISA-N,brexanolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,19676,LYVE1,-8.23343,-8.108191,191,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZPUCINDJVBIVPJ-LJISPDSOSA-N,cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,113146,LYVE1,-7.987429,-8.133195,192,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
